delivery_id,order_id,delivery_status,delivery_time,rider_id
D15205,O16860,Delivered,16:15:00,RD167
D15206,O16861,Delivered,20:26:00,RD204
D15207,O16862,Delivered,17:19:00,RD152
D15208,O16863,Delivered,22:07:00,RD184
D15209,O16864,Delivered,10:51:00,RD84
D15210,O16865,Delivered,12:13:00,RD41
D15211,O16866,Delivered,16:50:00,RD150
D15212,O16867,Delivered,11:19:00,RD227
D15213,O16868,Delivered,11:04:00,RD218
D15214,O16869,Delivered,13:54:00,RD119
D15215,O16870,Delivered,11:18:00,RD143
D15216,O16871,Delivered,12:11:00,RD66
D15217,O16873,Delivered,15:28:00,RD248
D15218,O16874,Delivered,17:31:00,RD4
D15219,O16875,Delivered,19:25:00,RD202
D15220,O16876,Delivered,21:27:00,RD191
D15221,O16877,Delivered,12:14:00,RD96
D15222,O16878,Delivered,15:05:00,RD40
D15223,O16879,Delivered,15:37:00,RD23
D15224,O16880,Delivered,12:16:00,RD92
D15225,O16881,Delivered,11:05:00,RD140
D15226,O16882,Delivered,17:07:00,RD67
D15227,O16883,Delivered,22:33:00,RD175
D15228,O16884,Delivered,20:32:00,RD44
D15229,O16885,Delivered,19:53:00,RD92
D15230,O16886,Delivered,12:01:00,RD70
D15231,O16888,Delivered,20:07:00,RD140
D15232,O16889,Delivered,18:24:00,RD135
D15233,O16890,Delivered,17:09:00,RD194
D15234,O16891,Delivered,14:26:00,RD14
D15235,O16892,Delivered,22:17:00,RD177
D15236,O16893,Delivered,10:51:00,RD195
D15237,O16894,Delivered,13:36:00,RD126
D15238,O16895,Delivered,14:21:00,RD91
D15239,O16896,Delivered,15:32:00,RD103
D15240,O16897,Delivered,19:42:00,RD65
D15241,O16898,Delivered,22:05:00,RD40
D15242,O16900,Delivered,13:42:00,RD178
D15243,O16901,Delivered,14:13:00,RD249
D15244,O16902,Delivered,17:33:00,RD81
D15245,O16903,Delivered,16:28:00,RD75
D15246,O16904,Delivered,13:53:00,RD208
D15247,O16905,Delivered,12:15:00,RD106
D15248,O16907,Delivered,10:59:00,RD45
D15249,O16908,Delivered,20:43:00,RD34
D15250,O16909,Delivered,21:22:00,RD242
D15251,O16910,Delivered,15:01:00,RD247
D15252,O16912,Delivered,12:45:00,RD121
D15253,O16914,Delivered,21:00:00,RD41
D15254,O16915,Delivered,13:28:00,RD117
D15255,O16916,Delivered,17:34:00,RD45
D15256,O16917,Delivered,14:12:00,RD169
D15257,O16918,Delivered,16:49:00,RD240
D15258,O16920,Delivered,22:24:00,RD102
D15259,O16921,Delivered,11:10:00,RD102
D15260,O16922,Delivered,14:38:00,RD176
D15261,O16923,Delivered,11:54:00,RD111
D15262,O16924,Delivered,21:16:00,RD101
D15263,O16925,Delivered,21:46:00,RD60
D15264,O16927,Delivered,14:29:00,RD230
D15265,O16928,Delivered,11:43:00,RD82
D15266,O16929,Delivered,15:57:00,RD115
D15267,O16930,Delivered,12:12:00,RD29
D15268,O16931,Delivered,11:09:00,RD139
D15269,O16932,Delivered,17:05:00,RD196
D15270,O16933,Delivered,18:58:00,RD88
D15271,O16934,Delivered,18:24:00,RD17
D15272,O16935,Delivered,18:57:00,RD29
D15273,O16936,Delivered,20:08:00,RD45
D15274,O16937,Delivered,15:59:00,RD31
D15275,O16938,Delivered,12:02:00,RD188
D15276,O16939,Delivered,17:28:00,RD93
D15277,O16940,Delivered,20:14:00,RD201
D15278,O16941,Delivered,11:57:00,RD119
D15279,O16942,Delivered,16:43:00,RD205
D15280,O16943,Delivered,13:10:00,RD54
D15281,O16944,Delivered,21:28:00,RD181
D15282,O16945,Delivered,22:15:00,RD33
D15283,O16946,Delivered,18:43:00,RD208
D15284,O16947,Delivered,21:38:00,RD157
D15285,O16949,Delivered,11:46:00,RD20
D15286,O16950,Delivered,20:54:00,RD72
D15287,O16952,Delivered,16:23:00,RD61
D15288,O16953,Delivered,17:33:00,RD250
D15289,O16956,Delivered,13:27:00,RD119
D15290,O16957,Delivered,16:23:00,RD38
D15291,O16958,Delivered,22:33:00,RD215
D15292,O16959,Delivered,18:01:00,RD45
D15293,O16961,Delivered,17:21:00,RD47
D15294,O16962,Delivered,18:10:00,RD89
D15295,O16963,Delivered,13:49:00,RD95
D15296,O16964,Delivered,13:53:00,RD75
D15297,O16965,Delivered,19:45:00,RD71
D15298,O16966,Delivered,15:21:00,RD184
D15299,O16967,Delivered,17:17:00,RD234
D15300,O16968,Delivered,13:49:00,RD52
D15301,O16969,Delivered,11:38:00,RD210
D15302,O16970,Delivered,16:40:00,RD190
D15303,O16971,Delivered,13:36:00,RD145
D15304,O16972,Delivered,13:24:00,RD20
D15305,O16973,Delivered,14:56:00,RD41
D15306,O16975,Delivered,16:01:00,RD100
D15307,O16976,Delivered,13:12:00,RD7
D15308,O16977,Delivered,15:34:00,RD209
D15309,O16979,Delivered,20:51:00,RD4
D15310,O16980,Delivered,12:55:00,RD167
D15311,O16981,Delivered,17:34:00,RD39
D15312,O16982,Delivered,14:03:00,RD191
D15313,O16984,Delivered,19:32:00,RD35
D15314,O16985,Delivered,17:07:00,RD163
D15315,O16986,Delivered,18:27:00,RD147
D15316,O16987,Delivered,18:31:00,RD3
D15317,O16988,Delivered,21:02:00,RD218
D15318,O16989,Delivered,14:54:00,RD205
D15319,O16991,Delivered,14:56:00,RD191
D15320,O16992,Delivered,21:20:00,RD166
D15321,O16993,Delivered,12:25:00,RD151
D15322,O16994,Delivered,20:45:00,RD21
D15323,O16995,Delivered,13:03:00,RD51
D15324,O16996,Delivered,18:12:00,RD162
D15325,O16997,Delivered,14:56:00,RD102
D15326,O16998,Delivered,14:13:00,RD185
D15327,O16999,Delivered,12:48:00,RD133
D15328,O17000,Delivered,16:28:00,RD171
D15329,O17001,Delivered,11:42:00,RD248
D15330,O17002,Delivered,11:47:00,RD152
D15331,O17003,Delivered,19:50:00,RD201
D15332,O17004,Delivered,17:32:00,RD176
D15333,O17005,Delivered,19:59:00,RD183
D15334,O17006,Delivered,15:41:00,RD84
D15335,O17007,Delivered,17:28:00,RD153
D15336,O17008,Delivered,14:50:00,RD221
D15337,O17010,Delivered,15:31:00,RD1
D15338,O17012,Delivered,19:03:00,RD250
D15339,O17013,Delivered,15:22:00,RD36
D15340,O17014,Delivered,11:41:00,RD240
D15341,O17015,Delivered,15:42:00,RD14
D15342,O17017,Delivered,20:04:00,RD173
D15343,O17018,Delivered,18:36:00,RD30
D15344,O17019,Delivered,19:55:00,RD212
D15345,O17020,Delivered,19:29:00,RD135
D15346,O17021,Delivered,12:39:00,RD227
D15347,O17022,Delivered,13:10:00,RD171
D15348,O17023,Delivered,13:03:00,RD44
D15349,O17024,Delivered,13:38:00,RD173
D15350,O17025,Delivered,11:11:00,RD246
D15351,O17026,Delivered,14:30:00,RD47
D15352,O17027,Delivered,14:24:00,RD153
D15353,O17028,Delivered,21:45:00,RD19
D15354,O17029,Delivered,14:05:00,RD206
D15355,O17030,Delivered,14:58:00,RD183
D15356,O17031,Delivered,18:01:00,RD221
D15357,O17032,Delivered,16:04:00,RD21
D15358,O17033,Delivered,12:03:00,RD173
D15359,O17034,Delivered,21:34:00,RD170
D15360,O17035,Delivered,11:03:00,RD105
D15361,O17036,Delivered,22:01:00,RD216
D15362,O17037,Delivered,19:56:00,RD29
D15363,O17038,Delivered,11:42:00,RD248
D15364,O17040,Delivered,13:42:00,RD209
D15365,O17041,Delivered,15:53:00,RD164
D15366,O17042,Delivered,11:19:00,RD48
D15367,O17043,Delivered,16:51:00,RD153
D15368,O17044,Delivered,13:21:00,RD63
D15369,O17045,Delivered,22:00:00,RD17
D15370,O17046,Delivered,21:01:00,RD214
D15371,O17047,Delivered,11:10:00,RD20
D15372,O17049,Delivered,10:51:00,RD92
D15373,O17050,Delivered,20:13:00,RD64
D15374,O17051,Delivered,11:25:00,RD58
D15375,O17052,Delivered,15:16:00,RD169
D15376,O17053,Delivered,18:28:00,RD232
D15377,O17054,Delivered,21:11:00,RD84
D15378,O17055,Delivered,13:56:00,RD233
D15379,O17056,Delivered,21:54:00,RD122
D15380,O17057,Delivered,21:33:00,RD42
D15381,O17059,Delivered,17:33:00,RD95
D15382,O17060,Delivered,10:33:00,RD34
D15383,O17061,Delivered,17:14:00,RD8
D15384,O17062,Delivered,15:42:00,RD30
D15385,O17063,Delivered,10:58:00,RD65
D15386,O17064,Delivered,10:52:00,RD31
D15387,O17065,Delivered,13:14:00,RD127
D15388,O17066,Delivered,13:05:00,RD122
D15389,O17067,Delivered,21:18:00,RD200
D15390,O17069,Delivered,17:40:00,RD92
D15391,O17070,Delivered,12:11:00,RD69
D15392,O17071,Delivered,17:07:00,RD108
D15393,O17072,Delivered,20:10:00,RD136
D15394,O17073,Delivered,12:27:00,RD37
D15395,O17074,Delivered,17:17:00,RD1
D15396,O17075,Delivered,11:11:00,RD42
D15397,O17076,Delivered,20:17:00,RD177
D15398,O17077,Delivered,20:30:00,RD12
D15399,O17078,Delivered,20:42:00,RD135
D15400,O17079,Delivered,19:21:00,RD225
D15401,O17081,Delivered,20:31:00,RD232
D15402,O17082,Delivered,18:46:00,RD201
D15403,O17083,Delivered,11:40:00,RD61
D15404,O17085,Delivered,21:11:00,RD87
D15405,O17086,Delivered,11:01:00,RD29
D15406,O17087,Delivered,16:48:00,RD19
D15407,O17088,Delivered,13:48:00,RD164
D15408,O17089,Delivered,20:35:00,RD132
D15409,O17091,Delivered,15:01:00,RD53
D15410,O17092,Delivered,13:37:00,RD112
D15411,O17094,Delivered,16:25:00,RD170
D15412,O17095,Delivered,20:12:00,RD71
D15413,O17097,Delivered,12:48:00,RD170
D15414,O17098,Delivered,21:20:00,RD241
D15415,O17099,Delivered,15:21:00,RD130
D15416,O17100,Delivered,18:20:00,RD127
D15417,O17101,Delivered,18:46:00,RD240
D15418,O17102,Delivered,21:01:00,RD242
D15419,O17103,Delivered,14:15:00,RD157
D15420,O17104,Delivered,20:09:00,RD156
D15421,O17105,Delivered,20:08:00,RD104
D15422,O17106,Delivered,22:30:00,RD185
D15423,O17107,Delivered,22:29:00,RD149
D15424,O17109,Delivered,11:30:00,RD201
D15425,O17110,Delivered,11:42:00,RD78
D15426,O17111,Delivered,13:14:00,RD15
D15427,O17112,Delivered,14:37:00,RD232
D15428,O17113,Delivered,17:26:00,RD157
D15429,O17115,Delivered,15:52:00,RD113
D15430,O17116,Delivered,12:13:00,RD122
D15431,O17117,Delivered,12:03:00,RD76
D15432,O17118,Delivered,11:16:00,RD250
D15433,O17119,Delivered,18:53:00,RD36
D15434,O17120,Delivered,17:54:00,RD248
D15435,O17121,Delivered,16:30:00,RD12
D15436,O17122,Delivered,21:26:00,RD86
D15437,O17123,Delivered,10:52:00,RD136
D15438,O17124,Delivered,12:24:00,RD124
D15439,O17125,Delivered,17:11:00,RD194
D15440,O17126,Delivered,17:47:00,RD65
D15441,O17127,Delivered,16:58:00,RD111
D15442,O17128,Delivered,13:11:00,RD244
D15443,O17129,Delivered,16:34:00,RD178
D15444,O17130,Delivered,12:15:00,RD228
D15445,O17131,Delivered,18:48:00,RD211
D15446,O17132,Delivered,16:36:00,RD184
D15447,O17133,Delivered,21:43:00,RD26
D15448,O17134,Delivered,15:48:00,RD91
D15449,O17137,Delivered,13:42:00,RD229
D15450,O17138,Delivered,19:03:00,RD102
D15451,O17139,Delivered,13:01:00,RD250
D15452,O17140,Delivered,12:25:00,RD8
D15453,O17141,Delivered,14:36:00,RD161
D15454,O17143,Delivered,15:55:00,RD170
D15455,O17144,Delivered,15:52:00,RD155
D15456,O17145,Delivered,13:46:00,RD66
D15457,O17146,Delivered,21:00:00,RD220
D15458,O17147,Delivered,12:56:00,RD202
D15459,O17148,Delivered,16:32:00,RD71
D15460,O17149,Delivered,15:06:00,RD36
D15461,O17150,Delivered,14:13:00,RD247
D15462,O17151,Delivered,17:17:00,RD14
D15463,O17152,Delivered,13:31:00,RD146
D15464,O17154,Delivered,15:32:00,RD169
D15465,O17155,Delivered,19:06:00,RD110
D15466,O17156,Delivered,18:06:00,RD7
D15467,O17157,Delivered,17:14:00,RD213
D15468,O17158,Delivered,20:02:00,RD110
D15469,O17159,Delivered,15:43:00,RD236
D15470,O17160,Delivered,11:55:00,RD204
D15471,O17161,Delivered,21:48:00,RD71
D15472,O17162,Delivered,18:45:00,RD136
D15473,O17163,Delivered,13:25:00,RD183
D15474,O17165,Delivered,12:28:00,RD14
D15475,O17167,Delivered,21:25:00,RD34
D15476,O17169,Delivered,16:11:00,RD13
D15477,O17170,Delivered,12:55:00,RD143
D15478,O17171,Delivered,16:17:00,RD39
D15479,O17172,Delivered,17:37:00,RD77
D15480,O17173,Delivered,17:57:00,RD33
D15481,O17174,Delivered,22:07:00,RD215
D15482,O17175,Delivered,21:13:00,RD213
D15483,O17176,Delivered,16:47:00,RD19
D15484,O17177,Delivered,10:46:00,RD239
D15485,O17178,Delivered,19:35:00,RD33
D15486,O17179,Delivered,19:35:00,RD225
D15487,O17180,Delivered,12:54:00,RD161
D15488,O17182,Delivered,21:24:00,RD93
D15489,O17183,Delivered,17:21:00,RD151
D15490,O17184,Delivered,12:31:00,RD74
D15491,O17185,Delivered,12:27:00,RD94
D15492,O17186,Delivered,13:54:00,RD126
D15493,O17187,Delivered,18:52:00,RD88
D15494,O17189,Delivered,13:30:00,RD111
D15495,O17190,Delivered,20:35:00,RD236
D15496,O17191,Delivered,17:33:00,RD75
D15497,O17192,Delivered,18:01:00,RD187
D15498,O17193,Delivered,19:16:00,RD173
D15499,O17194,Delivered,18:07:00,RD139
D15500,O17195,Delivered,16:05:00,RD247
D15501,O17196,Delivered,18:45:00,RD120
D15502,O17197,Delivered,18:06:00,RD181
D15503,O17198,Delivered,19:03:00,RD241
D15504,O17199,Delivered,21:16:00,RD77
D15505,O17200,Delivered,10:25:00,RD159
D15506,O17201,Delivered,17:25:00,RD89
D15507,O17202,Delivered,20:10:00,RD95
D15508,O17203,Delivered,12:11:00,RD240
D15509,O17204,Delivered,15:19:00,RD180
D15510,O17205,Delivered,17:21:00,RD233
D15511,O17206,Delivered,17:17:00,RD153
D15512,O17207,Delivered,17:59:00,RD63
D15513,O17208,Delivered,14:16:00,RD150
D15514,O17209,Delivered,13:07:00,RD183
D15515,O17210,Delivered,16:29:00,RD204
D15516,O17211,Delivered,19:43:00,RD138
D15517,O17212,Delivered,14:55:00,RD52
D15518,O17213,Delivered,21:04:00,RD59
D15519,O17214,Delivered,16:03:00,RD7
D15520,O17215,Delivered,14:47:00,RD78
D15521,O17216,Delivered,12:33:00,RD119
D15522,O17217,Delivered,22:18:00,RD185
D15523,O17218,Delivered,17:09:00,RD36
D15524,O17219,Delivered,15:43:00,RD20
D15525,O17220,Delivered,11:40:00,RD68
D15526,O17221,Delivered,12:14:00,RD223
D15527,O17222,Delivered,10:42:00,RD33
D15528,O17224,Delivered,21:39:00,RD209
D15529,O17226,Delivered,13:43:00,RD71
D15530,O17227,Delivered,19:59:00,RD38
D15531,O17228,Delivered,13:21:00,RD181
D15532,O17229,Delivered,16:40:00,RD1
D15533,O17230,Delivered,17:38:00,RD59
D15534,O17231,Delivered,22:48:00,RD2
D15535,O17232,Delivered,12:03:00,RD223
D15536,O17233,Delivered,14:32:00,RD62
D15537,O17234,Delivered,22:07:00,RD171
D15538,O17235,Delivered,21:06:00,RD60
D15539,O17236,Delivered,10:50:00,RD50
D15540,O17237,Delivered,20:16:00,RD161
D15541,O17238,Delivered,22:26:00,RD239
D15542,O17239,Delivered,18:53:00,RD34
D15543,O17241,Delivered,13:09:00,RD162
D15544,O17242,Delivered,14:13:00,RD167
D15545,O17243,Delivered,13:52:00,RD212
D15546,O17244,Delivered,11:26:00,RD25
D15547,O17245,Delivered,13:16:00,RD79
D15548,O17246,Delivered,12:10:00,RD247
D15549,O17247,Delivered,16:32:00,RD232
D15550,O17248,Delivered,22:12:00,RD10
D15551,O17249,Delivered,11:12:00,RD85
D15552,O17251,Delivered,21:42:00,RD81
D15553,O17252,Delivered,16:17:00,RD55
D15554,O17253,Delivered,12:41:00,RD198
D15555,O17254,Delivered,12:20:00,RD212
D15556,O17255,Delivered,16:00:00,RD61
D15557,O17256,Delivered,20:04:00,RD49
D15558,O17257,Delivered,15:28:00,RD109
D15559,O17259,Delivered,12:09:00,RD200
D15560,O17260,Delivered,10:37:00,RD135
D15561,O17261,Delivered,13:32:00,RD113
D15562,O17262,Delivered,10:43:00,RD96
D15563,O17263,Delivered,22:26:00,RD250
D15564,O17264,Delivered,10:48:00,RD164
D15565,O17265,Delivered,15:48:00,RD139
D15566,O17266,Delivered,22:14:00,RD239
D15567,O17267,Delivered,12:25:00,RD235
D15568,O17268,Delivered,19:43:00,RD187
D15569,O17269,Delivered,14:57:00,RD27
D15570,O17270,Delivered,18:24:00,RD189
D15571,O17271,Delivered,22:19:00,RD143
D15572,O17272,Delivered,22:11:00,RD206
D15573,O17273,Delivered,17:12:00,RD115
D15574,O17274,Delivered,16:56:00,RD229
D15575,O17275,Delivered,19:20:00,RD45
D15576,O17276,Delivered,21:34:00,RD100
D15577,O17277,Delivered,13:01:00,RD70
D15578,O17278,Delivered,15:30:00,RD132
D15579,O17279,Delivered,16:39:00,RD34
D15580,O17280,Delivered,19:18:00,RD219
D15581,O17281,Delivered,15:51:00,RD97
D15582,O17282,Delivered,13:41:00,RD185
D15583,O17283,Delivered,14:57:00,RD4
D15584,O17284,Delivered,11:19:00,RD47
D15585,O17285,Delivered,15:44:00,RD85
D15586,O17286,Delivered,15:40:00,RD128
D15587,O17287,Delivered,12:50:00,RD86
D15588,O17288,Delivered,11:06:00,RD136
D15589,O17289,Delivered,20:29:00,RD216
D15590,O17290,Delivered,21:42:00,RD167
D15591,O17291,Delivered,13:54:00,RD175
D15592,O17292,Delivered,16:12:00,RD243
D15593,O17293,Delivered,11:01:00,RD166
D15594,O17294,Delivered,22:44:00,RD211
D15595,O17295,Delivered,16:53:00,RD111
D15596,O17296,Delivered,16:25:00,RD239
D15597,O17297,Delivered,18:40:00,RD156
D15598,O17298,Delivered,12:16:00,RD6
D15599,O17299,Delivered,14:10:00,RD162
D15600,O17300,Delivered,15:38:00,RD224
D15601,O17301,Delivered,10:43:00,RD147
D15602,O17302,Delivered,21:18:00,RD194
D15603,O17303,Delivered,14:02:00,RD230
D15604,O17304,Delivered,20:47:00,RD232
D15605,O17305,Delivered,11:25:00,RD90
D15606,O17306,Delivered,20:50:00,RD52
D15607,O17307,Delivered,20:54:00,RD20
D15608,O17308,Delivered,20:24:00,RD128
D15609,O17309,Delivered,12:01:00,RD173
D15610,O17310,Delivered,19:55:00,RD239
D15611,O17311,Delivered,17:12:00,RD38
D15612,O17312,Delivered,11:34:00,RD34
D15613,O17313,Delivered,16:09:00,RD239
D15614,O17314,Delivered,22:31:00,RD73
D15615,O17315,Delivered,19:03:00,RD132
D15616,O17316,Delivered,12:36:00,RD88
D15617,O17317,Delivered,17:01:00,RD109
D15618,O17318,Delivered,17:53:00,RD201
D15619,O17319,Delivered,16:07:00,RD102
D15620,O17320,Delivered,20:27:00,RD215
D15621,O17321,Delivered,21:41:00,RD135
D15622,O17322,Delivered,15:56:00,RD152
D15623,O17323,Delivered,18:22:00,RD30
D15624,O17324,Delivered,17:46:00,RD219
D15625,O17325,Delivered,18:13:00,RD1
D15626,O17326,Delivered,18:13:00,RD48
D15627,O17327,Delivered,13:15:00,RD212
D15628,O17328,Delivered,20:56:00,RD145
D15629,O17329,Delivered,16:37:00,RD101
D15630,O17330,Delivered,16:55:00,RD23
D15631,O17331,Delivered,17:46:00,RD82
D15632,O17332,Delivered,19:42:00,RD228
D15633,O17333,Delivered,16:23:00,RD247
D15634,O17335,Delivered,21:09:00,RD51
D15635,O17337,Delivered,19:58:00,RD248
D15636,O17338,Delivered,11:28:00,RD102
D15637,O17339,Delivered,18:52:00,RD88
D15638,O17340,Delivered,10:33:00,RD100
D15639,O17341,Delivered,21:20:00,RD182
D15640,O17342,Delivered,13:45:00,RD227
D15641,O17343,Delivered,16:43:00,RD149
D15642,O17344,Delivered,17:24:00,RD239
D15643,O17345,Delivered,10:52:00,RD133
D15644,O17346,Delivered,18:14:00,RD55
D15645,O17347,Delivered,17:17:00,RD26
D15646,O17348,Delivered,11:38:00,RD80
D15647,O17349,Delivered,13:51:00,RD88
D15648,O17350,Delivered,21:02:00,RD192
D15649,O17351,Delivered,10:46:00,RD189
D15650,O17352,Delivered,15:21:00,RD159
D15651,O17353,Delivered,22:30:00,RD64
D15652,O17354,Delivered,14:28:00,RD95
D15653,O17355,Delivered,20:34:00,RD139
D15654,O17356,Delivered,16:10:00,RD101
D15655,O17357,Delivered,14:52:00,RD30
D15656,O17358,Delivered,21:46:00,RD89
D15657,O17359,Delivered,11:57:00,RD218
D15658,O17360,Delivered,15:40:00,RD181
D15659,O17361,Delivered,21:31:00,RD125
D15660,O17362,Delivered,20:38:00,RD92
D15661,O17364,Delivered,14:54:00,RD117
D15662,O17365,Delivered,18:59:00,RD216
D15663,O17367,Delivered,14:40:00,RD135
D15664,O17369,Delivered,12:59:00,RD122
D15665,O17370,Delivered,11:43:00,RD51
D15666,O17371,Delivered,18:57:00,RD204
D15667,O17372,Delivered,12:43:00,RD127
D15668,O17373,Delivered,17:46:00,RD201
D15669,O17374,Delivered,17:25:00,RD74
D15670,O17375,Delivered,12:04:00,RD179
D15671,O17376,Delivered,18:29:00,RD79
D15672,O17377,Delivered,19:56:00,RD239
D15673,O17378,Delivered,14:25:00,RD159
D15674,O17380,Delivered,14:27:00,RD220
D15675,O17381,Delivered,19:56:00,RD221
D15676,O17382,Delivered,14:49:00,RD90
D15677,O17383,Delivered,13:46:00,RD92
D15678,O17384,Delivered,12:45:00,RD161
D15679,O17385,Delivered,22:26:00,RD103
D15680,O17386,Delivered,11:53:00,RD198
D15681,O17387,Delivered,13:04:00,RD70
D15682,O17388,Delivered,17:10:00,RD110
D15683,O17389,Delivered,12:16:00,RD166
D15684,O17390,Delivered,21:11:00,RD10
D15685,O17391,Delivered,21:10:00,RD73
D15686,O17392,Delivered,11:10:00,RD225
D15687,O17393,Delivered,21:35:00,RD64
D15688,O17394,Delivered,21:23:00,RD5
D15689,O17395,Delivered,10:38:00,RD31
D15690,O17397,Delivered,17:51:00,RD164
D15691,O17398,Delivered,18:45:00,RD86
D15692,O17399,Delivered,17:14:00,RD35
D15693,O17401,Delivered,22:15:00,RD5
D15694,O17402,Delivered,18:22:00,RD40
D15695,O17403,Delivered,20:46:00,RD156
D15696,O17404,Delivered,15:59:00,RD187
D15697,O17405,Delivered,12:04:00,RD211
D15698,O17406,Delivered,12:49:00,RD218
D15699,O17407,Delivered,11:15:00,RD126
D15700,O17408,Delivered,12:45:00,RD9
D15701,O17409,Delivered,15:14:00,RD60
D15702,O17410,Delivered,20:36:00,RD145
D15703,O17411,Delivered,20:04:00,RD12
D15704,O17412,Delivered,19:20:00,RD39
D15705,O17413,Delivered,22:05:00,RD79
D15706,O17414,Delivered,16:08:00,RD203
D15707,O17415,Delivered,13:59:00,RD139
D15708,O17417,Delivered,19:33:00,RD99
D15709,O17418,Delivered,15:36:00,RD68
D15710,O17419,Delivered,22:05:00,RD126
D15711,O17420,Delivered,16:29:00,RD227
D15712,O17422,Delivered,21:51:00,RD134
D15713,O17423,Delivered,19:47:00,RD9
D15714,O17425,Delivered,15:52:00,RD5
D15715,O17426,Delivered,14:23:00,RD200
D15716,O17427,Delivered,19:37:00,RD65
D15717,O17428,Delivered,10:59:00,RD91
D15718,O17430,Delivered,21:39:00,RD240
D15719,O17433,Delivered,22:08:00,RD47
D15720,O17434,Delivered,20:03:00,RD183
D15721,O17435,Delivered,22:05:00,RD38
D15722,O17436,Delivered,11:47:00,RD13
D15723,O17437,Delivered,18:27:00,RD51
D15724,O17438,Delivered,14:13:00,RD150
D15725,O17439,Delivered,15:28:00,RD56
D15726,O17441,Delivered,12:36:00,RD230
D15727,O17442,Delivered,21:25:00,RD130
D15728,O17443,Delivered,17:17:00,RD228
D15729,O17444,Delivered,12:59:00,RD241
D15730,O17445,Delivered,21:15:00,RD164
D15731,O17446,Delivered,15:55:00,RD250
D15732,O17447,Delivered,20:32:00,RD243
D15733,O17448,Delivered,20:15:00,RD186
D15734,O17449,Delivered,22:00:00,RD37
D15735,O17450,Delivered,15:16:00,RD29
